Train Number,Train Name,Train Source Stn,Source Dep. Time,Train Destination Stn,Dest. Arr. Time
12556,GORAKDAM EXPRES ,HISAR          ,16:25,GORAKHPUR JN   ,09:50
12557,SAPT KRANTI EXP ,MUZAFFARPUR JN ,12:35,ANAND VIHAR TRM,07:50
12558,SAPT KRANTI EXP ,ANAND VIHAR TRM,14:50,MUZAFFARPUR JN ,10:25
12559,SHIV GANGA EXP  ,MANDUADIH      ,19:30,NEW DELHI      ,08:10
12560,SHIV GANGA EXP  ,NEW DELHI      ,18:55,MANDUADIH      ,07:00
12561,SWATANTRA S EXP ,DARBHANGA JN   ,15:25,NEW DELHI      ,12:30
12562,SWATANTRTA S EXP,NEW DELHI      ,20:35,JAYNAGAR       ,19:15
12564,FD LTT SF EXP   ,FAIZABAD JN    ,23:55,LOKMANYATILAK T,05:00
12565,BIHAR S KRANTI  ,DARBHANGA JN   ,08:35,NEW DELHI      ,05:35
12566,BIHAR S KRANTI  ,NEW DELHI      ,14:15,DARBHANGA JN   ,11:25
12567,RAJYA RANI EXP  ,SAHARSA JN     ,07:00,PATNA JN       ,11:00
12568,RAJYA RANI EXP  ,PATNA JN       ,12:45,SAHARSA JN     ,16:45
12572,HOWRAH EXP      ,SAI P NILAYAM  ,07:50,HOWRAH JN      ,14:50
12577,BAGMATI EXPRESS ,DARBHANGA JN   ,16:10,MYSURU JN      ,23:30
12578,BAGMATI EXPRESS ,MYSURU JN      ,07:20,DARBHANGA JN   ,14:25
12581,MUV NDLS S F EXP,MANDUADIH      ,22:30,NEW DELHI      ,12:15
12582,NDLS MUV SF EXP ,NEW DELHI      ,22:25,MANDUADIH      ,11:20
12583,ANVT DOUBLE DKR ,LUCKNOW NE     ,05:00,ANAND VIHAR TRM,13:00
12584,LJN DOUBLE DKR  ,ANAND VIHAR TRM,14:10,LUCKNOW NE     ,22:50
12587,AMAR NATH EXP   ,GORAKHPUR JN   ,14:05,JAMMU TAWI     ,12:35
12588,JAMMU GKP EXP   ,JAMMU TAWI     ,22:45,GORAKHPUR JN   ,20:40
12589,GKP SC EXPRESS  ,GORAKHPUR JN   ,06:35,SECUNDERABAD JN,15:10
12590,GORAKHPUR EXP   ,SECUNDERABAD JN,07:20,GORAKHPUR JN   ,15:20
12591,GKP YPR EXPRESS ,GORAKHPUR JN   ,06:35,YESVANTPUR JN  ,04:20
12592,GORAKHPUR EXP   ,YESVANTPUR JN  ,17:20,GORAKHPUR JN   ,15:05
12601,MANGALORE MAIL  ,CHENNAI CENTRAL,20:20,MANGALORE CNTL ,12:25
12602,CHENNAI MAIL    ,MANGALORE CNTL ,13:20,CHENNAI CENTRAL,05:40
12603,HYDERABAD EXP   ,CHENNAI CENTRAL,16:45,HYDERABAD DECAN,05:45
12604,CHENNAI EXP     ,HYDERABAD DECAN,16:55,CHENNAI CENTRAL,05:55
12605,PALLAVAN EXP    ,CHENNAI EGMORE ,15:45,KARAIKKUDI JN  ,23:25
12606,PALLAVAN EXP    ,KARAIKKUDI JN  ,04:30,CHENNAI EGMORE ,12:10
12607,LALBAGH EXPRESS ,CHENNAI CENTRAL,15:35,KSR BENGALURU  ,21:35
12608,LALBAGH EXP     ,KSR BENGALURU  ,06:30,CHENNAI CENTRAL,12:15
12609,BANGALORE EXP   ,CHENNAI CENTRAL,13:35,KSR BENGALURU  ,20:05
12610,CHENNAI EXPRESS ,KSR BENGALURU  ,08:00,CHENNAI CENTRAL,14:30
12613,TIPPU EXPRESS   ,MYSURU JN      ,11:15,KSR BENGALURU  ,13:45
12614,TIPPU EXPRESS   ,KSR BENGALURU  ,15:00,MYSURU JN      ,17:30
12615,GRAND TRUNK EXP ,CHENNAI CENTRAL,19:15,DELHI S ROHILLA,07:10
12616,G T EXPRESS     ,DELHI S ROHILLA,17:50,CHENNAI CENTRAL,06:20
12617,MANGALA LDWEEP  ,ERNAKULAM JN   ,10:45,H NIZAMUDDIN   ,13:15
12618,MNGLA LKSDP EXP ,H NIZAMUDDIN   ,09:15,ERNAKULAM JN   ,11:50
12619,MATSYAGANDHA EXP,LOKMANYATILAK T,15:20,MANGALORE CNTL ,10:25
12620,MATSYAGANDA EXP ,MANGALORE CNTL ,12:50,LOKMANYATILAK T,06:35
12621,TAMIL NADU EXP  ,CHENNAI CENTRAL,22:00,NEW DELHI      ,07:05
12622,TAMIL NADU EXP  ,NEW DELHI      ,22:30,CHENNAI CENTRAL,07:10
12623,TRIVANDRUM MAIL ,CHENNAI CENTRAL,19:45,TRIVANDRUM CNTL,11:45
12624,CHENNAI MAIL    ,TRIVANDRUM CNTL,14:50,CHENNAI CENTRAL,07:30
12625,KERALA EXPRESS  ,TRIVANDRUM CNTL,11:15,NEW DELHI      ,13:45
12626,KERALA EXPRESS  ,NEW DELHI      ,11:25,TRIVANDRUM CNTL,14:35
12627,KARNATAKA EXP   ,KSR BENGALURU  ,19:20,NEW DELHI      ,10:30
12628,KARNATAKA EXP   ,NEW DELHI      ,21:15,KSR BENGALURU  ,13:40
12629,SAMPARK KRANTI  ,YESVANTPUR JN  ,13:50,H NIZAMUDDIN   ,13:00
12630,YPR S KRNTI EXP ,H NIZAMUDDIN   ,08:45,YESVANTPUR JN  ,06:20
12631,NELLAI EXPRESS  ,CHENNAI EGMORE ,20:10,TIRUNELVELI    ,08:00
12632,NELLAI EXPRESS  ,TIRUNELVELI    ,19:25,CHENNAI EGMORE ,07:10
12633,KANYAKUMARI EXP ,CHENNAI EGMORE ,17:30,KANYAKUMARI    ,06:50
12634,KANYAKUMARI EXP ,KANYAKUMARI    ,17:20,CHENNAI EGMORE ,06:50
12635,VAIGAI EXP      ,CHENNAI EGMORE ,13:20,MADURAI JN     ,21:25
12636,VAIGAI EXP      ,MADURAI JN     ,07:00,CHENNAI EGMORE ,14:40
12637,PANDIAN EXP     ,CHENNAI EGMORE ,21:20,MADURAI JN     ,06:15
12638,PANDIAN EXP     ,MADURAI JN     ,20:35,CHENNAI EGMORE ,05:35
12639,BRINDAVAN EXP   ,CHENNAI CENTRAL,07:50,KSR BENGALURU  ,14:00
12640,BRINDAVAN EXP   ,KSR BENGALURU  ,15:00,CHENNAI CENTRAL,21:05
12641,TIRUKKURAL EXP  ,KANYAKUMARI    ,19:15,H NIZAMUDDIN   ,18:00
12642,THIRUKKURAL EXP ,H NIZAMUDDIN   ,07:15,KANYAKUMARI    ,08:45
12643,NIZAMUDDIN EXP  ,TRIVANDRUM CNTL,14:30,H NIZAMUDDIN   ,17:10
12644,SWARNA JAYANTI  ,H NIZAMUDDIN   ,05:55,TRIVANDRUM CNTL,11:00
12645,NIZAMUDDIN EXP  ,ERNAKULAM JN   ,19:00,H NIZAMUDDIN   ,17:10
12646,ERS MILLENUM EX ,H NIZAMUDDIN   ,05:55,ERNAKULAM JN   ,06:00
12647,KONGU EXPRESS   ,COIMBATORE JN  ,15:05,H NIZAMUDDIN   ,14:15
12648,KONGU EXPRESS   ,H NIZAMUDDIN   ,08:35,COIMBATORE JN  ,09:15
12649,SAMPARK KRANTI  ,YESVANTPUR JN  ,22:10,H NIZAMUDDIN   ,09:15
12650,KTK SMPRK K EXP ,H NIZAMUDDIN   ,06:40,YESVANTPUR JN  ,19:10
12651,SAMPARK KRANTI  ,MADURAI JN     ,00:15,H NIZAMUDDIN   ,18:00
12652,T N SMPRK KRNTI ,H NIZAMUDDIN   ,07:15,MADURAI JN     ,03:45
12655,NAVJEEVAN EXP   ,AHMEDABAD JN   ,06:40,CHENNAI CENTRAL,16:05
12656,NAVAJIVAN EXP   ,CHENNAI CENTRAL,09:35,AHMEDABAD JN   ,18:45
12657,BANGALORE MAIL  ,CHENNAI CENTRAL,23:15,KSR BENGALURU  ,05:10
12658,CHENNAI MAIL    ,KSR BENGALURU  ,22:40,CHENNAI CENTRAL,04:40
12659,GURUDEV EXPRESS ,NAGERCOIL JN   ,14:40,SHALIMAR       ,13:50
12660,GURUDEV EXPRESS ,SHALIMAR       ,23:00,NAGERCOIL JN   ,21:50
12661,POTHIGAI  EXP   ,CHENNAI EGMORE ,20:55,SENGOTTAI      ,09:05
12662,POTHIGAI   EXP  ,SENGOTTAI      ,18:30,CHENNAI EGMORE ,06:40
12663,HWH TPJ EXPRESS ,HOWRAH JN      ,16:10,TIRUCHCHIRAPALI,04:15
12664,HOWRAH EXPRESS  ,TIRUCHCHIRAPALI,16:00,HOWRAH JN      ,03:20
12665,KANNYAKUMARI EXP,HOWRAH JN      ,16:10,KANYAKUMARI    ,11:35
12666,CAPE HOWRAH EXP ,KANYAKUMARI    ,07:50,HOWRAH JN      ,03:20
12667,NAGERCOIL EXP   ,CHENNAI EGMORE ,18:50,NAGERCOIL JN   ,08:05
12668,CHENNAI EXP     ,NAGERCOIL JN   ,17:05,CHENNAI EGMORE ,06:05
12669,GANGAKAVERI EXP ,CHENNAI CENTRAL,17:40,CHHAPRA        ,11:40
12670,GANGAKAVERI EXP ,CHHAPRA        ,21:00,CHENNAI CENTRAL,14:25
12671,NILAGIRI EXP    ,CHENNAI CENTRAL,21:15,METUPALAIYAM   ,06:15
12672,NILAGIRI EXP    ,METUPALAIYAM   ,19:45,CHENNAI CENTRAL,05:05
12673,CHERAN EXPRESS  ,CHENNAI CENTRAL,22:10,COIMBATORE JN  ,06:05
12674,CHERAN EXPRESS  ,COIMBATORE JN  ,22:40,CHENNAI CENTRAL,06:45
12675,KOVAI EXPRESS   ,CHENNAI CENTRAL,06:15,COIMBATORE JN  ,13:45
12676,KOVAI EXP       ,COIMBATORE JN  ,14:55,CHENNAI CENTRAL,22:25
12677,ERNAKULAM EXP   ,KSR BENGALURU  ,06:15,ERNAKULAM JN   ,16:55
12678,BANGALORE EXP   ,ERNAKULAM JN   ,09:10,KSR BENGALURU  ,19:50
12679,COIMBATORE EXP  ,CHENNAI CENTRAL,14:30,COIMBATORE JN  ,22:15
12680,CHENNAI EXPRESS ,COIMBATORE JN  ,06:15,CHENNAI CENTRAL,13:50
12681,COIMBATORE EXP  ,CHENNAI CENTRAL,22:30,COIMBATORE JN  ,06:40
12682,CHENNAI EXP     ,COIMBATORE JN  ,23:30,CHENNAI CENTRAL,07:20
12683,BANGALORE SF EXP,ERNAKULAM JN   ,17:00,KSR BENGALURU  ,04:20
12684,ERNAKULAM SF EXP,KSR BENGALURU  ,18:45,ERNAKULAM JN   ,06:05
12685,MANGALORE EXP   ,CHENNAI CENTRAL,17:00,MANGALORE CNTL ,09:05
12686,CHENNAI EXP     ,MANGALORE CNTL ,16:20,CHENNAI CENTRAL,08:00
12687,DEHRADUN EXP    ,MADURAI JN     ,23:35,DEHRADUN       ,05:00
12688,DDN MDU SF EXP  ,DEHRADUN       ,06:45,MADURAI JN     ,12:45
12689,NAGERCOIL EXP   ,CHENNAI CENTRAL,18:15,NAGERCOIL JN   ,11:05
12690,NCJ CHENNAI EXP ,NAGERCOIL JN   ,19:40,CHENNAI CENTRAL,12:25
12691,SSPN EXPRESS    ,CHENNAI CENTRAL,23:30,SAI P NILAYAM  ,09:40
12692,CHENNAI EXPRESS ,SAI P NILAYAM  ,18:25,CHENNAI CENTRAL,05:15
12693,PEARL CITY EXP  ,CHENNAI EGMORE ,19:15,TUTICORIN      ,07:10
12694,PEARL CITY EXP  ,TUTICORIN      ,19:50,CHENNAI EGMORE ,07:45
12695,TRIVANDRUM EXP  ,CHENNAI CENTRAL,15:25,TRIVANDRUM CNTL,07:35
12696,TVC CHENNAI EXP ,TRIVANDRUM CNTL,17:15,CHENNAI CENTRAL,10:00
12697,TRIVANDRUM EXP  ,CHENNAI CENTRAL,15:15,TRIVANDRUM CNTL,06:35
12698,TVC CHENNAI EXP ,TRIVANDRUM CNTL,20:20,CHENNAI CENTRAL,12:25
12701,HUSAINSAGAR EXP ,MUMBAI CST     ,21:50,HYDERABAD DECAN,12:10
12702,HUSSAINSAGAR EX ,HYDERABAD DECAN,14:45,MUMBAI CST     ,04:55
12703,FALAKNUMA EXP   ,HOWRAH JN      ,07:25,SECUNDERABAD JN,09:35
12704,FALAKNUMA EXP   ,SECUNDERABAD JN,15:55,HOWRAH JN      ,17:45
12705,GNT SC EXP      ,GUNTUR JN      ,15:00,SECUNDERABAD JN,21:50
12706,SC GNT EXP      ,SECUNDERABAD JN,07:40,GUNTUR JN      ,14:25
12707,A P SMPRK KRNTI ,TIRUPATI       ,05:40,H NIZAMUDDIN   ,18:00
12708,AP SMPRK KRANTI ,H NIZAMUDDIN   ,07:15,TIRUPATI       ,21:35
12709,SIMHAPURI EXP   ,GUDUR JN       ,22:10,SECUNDERABAD JN,08:35
12710,SIMHAPURI EXP   ,SECUNDERABAD JN,22:55,GUDUR JN       ,09:20
12711,PINAKINI EXP    ,VIJAYAWADA JN  ,06:00,CHENNAI CENTRAL,13:00
12712,PINAKINI EXP    ,CHENNAI CENTRAL,14:05,VIJAYAWADA JN  ,21:10
12713,SATAVAHANA EXP  ,VIJAYAWADA JN  ,06:10,SECUNDERABAD JN,11:45
12714,SATAVAHANA EXP  ,SECUNDERABAD JN,16:15,VIJAYAWADA JN  ,22:10
12715,SACHKHAND EXP   ,H SAHIB NANDED ,09:30,AMRITSAR JN    ,20:20
12716,ASR NED EXPRESS ,AMRITSAR JN    ,05:35,H SAHIB NANDED ,16:00
12717,RATNACHALAM EXP ,VISAKHAPATNAM  ,12:40,VIJAYAWADA JN  ,18:35
12718,RATNACHAL EXP   ,VIJAYAWADA JN  ,06:05,VISAKHAPATNAM  ,12:05
12719,AII HYB SF EXP  ,AJMER JN       ,17:40,HYDERABAD DECAN,00:30
12720,HYB AII SUP EXP ,HYDERABAD DECAN,20:30,AJMER JN       ,03:05
12721,NIZAMUDDIN EXP  ,HYDERABAD DECAN,22:30,H NIZAMUDDIN   ,04:05
12722,DAKSHIN EXPRESS ,H NIZAMUDDIN   ,23:00,HYDERABAD DECAN,05:00
12723,TELANGANA  EXP  ,HYDERABAD DECAN,06:25,NEW DELHI      ,09:05
12724,TELANGANA EXP   ,NEW DELHI      ,17:25,HYDERABAD DECAN,19:50
12725,INTERCITY EXP   ,KSR BENGALURU  ,13:00,DHARWAR        ,21:50
12726,INTERCITY EXP   ,DHARWAR        ,05:15,KSR BENGALURU  ,14:05
12727,GODAVARI EXP    ,VISAKHAPATNAM  ,17:25,HYDERABAD DECAN,06:15
12728,GODAVARI EXP    ,HYDERABAD DECAN,17:15,VISAKHAPATNAM  ,05:50
12729,PUNE NANDED EXP ,PUNE JN        ,22:00,H SAHIB NANDED ,10:00
12730,PUNE EXPRESS    ,H SAHIB NANDED ,21:20,PUNE JN        ,09:20
12731,TPTY SC EXP     ,TIRUPATI       ,16:40,SECUNDERABAD JN,07:05
12732,SC TPTY SUP EXP ,SECUNDERABAD JN,20:05,TIRUPATI       ,10:35
12733,NARAYANADRI EXP ,TIRUPATI       ,18:25,SECUNDERABAD JN,06:25
12734,NARAYANADRI EXP ,SECUNDERABAD JN,18:05,TIRUPATI       ,06:05
12737,GOUTAMI EXP     ,KAKINADA PORT  ,20:20,SECUNDERABAD JN,06:35
12738,GOUTAMI EXP     ,SECUNDERABAD JN,21:15,KAKINADA PORT  ,07:30
12741,VSG PATNA EXP   ,VASCO DA GAMA  ,19:05,PATNA JN       ,12:10
12742,PNBE VSG EXPRES ,PATNA JN       ,14:00,VASCO DA GAMA  ,09:50
12747,PALNADU EXP     ,GUNTUR JN      ,05:45,VIKARABAD JN   ,12:10
12748,PALNADU EXP     ,VIKARABAD JN   ,13:45,GUNTUR JN      ,20:00
12751,MUGR SC EXPRESS ,MANUGURU       ,21:45,SECUNDERABAD JN,03:45
12752,SC MUGR EXPRESS ,SECUNDERABAD JN,23:45,MANUGURU       ,05:45
12755,HALDIA EXPRESS  ,CHENNAI CENTRAL,14:35,HALDIA         ,18:10
12759,CHARMINAR EXP   ,CHENNAI CENTRAL,18:10,HYDERABAD DECAN,08:00
12760,CHARMINAR EXP   ,HYDERABAD DECAN,18:30,CHENNAI CENTRAL,08:15
12761,TPTY KRMR  EXP  ,TIRUPATI       ,22:40,KARIMNAGAR     ,10:55
12762,KRMR TPTY   EXP ,KARIMNAGAR     ,19:15,TIRUPATI       ,08:10
12763,PADMAVATHI EXP  ,TIRUPATI       ,17:00,SECUNDERABAD JN,05:50
12764,PADMAVATI EXP   ,SECUNDERABAD JN,18:30,TIRUPATI       ,07:00
12765,TPTY AMI SUP EXP,TIRUPATI       ,15:10,AMRAVATI       ,14:50
12766,AMI TPTY SUP EXP,AMRAVATI       ,06:55,TIRUPATI       ,06:40
12767,NED  SRC SUP EXP,H SAHIB NANDED ,15:15,SANTRAGACHI JN ,19:15
12768,SRC NED EXP     ,SANTRAGACHI JN ,14:50,H SAHIB NANDED ,18:55
12769,SEVEN HILLS EXP ,TIRUPATI       ,15:10,SECUNDERABAD JN,04:05
12770,SEVEN HILLS EXP ,SECUNDERABAD JN,17:40,TIRUPATI       ,06:35
12771,SC NGP SUP EXP  ,SECUNDERABAD JN,22:00,NAGPUR         ,08:15
12772,NGP SC SUP EXP  ,NAGPUR         ,22:00,SECUNDERABAD JN,08:25
12773,SHM SC AC  EXP  ,SHALIMAR       ,16:05,SECUNDERABAD JN,19:00
12774,SC SHM AC  EXP  ,SECUNDERABAD JN,05:30,SHALIMAR       ,09:05
12775,COCANADA EXP    ,KAKINADA TOWN  ,20:10,SECUNDERABAD JN,06:55
12776,COCANADA EXP    ,SECUNDERABAD JN,20:45,KAKINADA TOWN  ,07:20
12777,KOCHUVELI EXP   ,HUBBALLI JN    ,06:45,KOCHUVELI      ,06:30
12778,HUBLI EXP       ,KOCHUVELI      ,12:50,HUBBALLI JN    ,12:40
12779,GOA EXPRESS     ,VASCO DA GAMA  ,15:10,H NIZAMUDDIN   ,06:20
12780,GOA EXPRESS     ,H NIZAMUDDIN   ,15:00,VASCO DA GAMA  ,06:30
12781,SWARNA JAYANTHI ,MYSURU JN      ,20:10,H NIZAMUDDIN   ,17:10
12782,SWARNA JAYANTHI ,H NIZAMUDDIN   ,05:55,MYSURU JN      ,04:55
12783,VSKP SC AC EXP  ,VISAKHAPATNAM  ,19:00,SECUNDERABAD JN,07:40
12784,SC  VSKP AC EXP ,SECUNDERABAD JN,17:55,VISAKHAPATNAM  ,06:50
12785,BANGALORE EXP   ,KACHEGUDA      ,19:05,KSR BENGALURU  ,06:25
12786,KACHEGUDA EXP   ,KSR BENGALURU  ,18:20,KACHEGUDA      ,05:40
12788,TEN BILASPUR EX ,TIRUNELVELI    ,01:00,BILASPUR JN    ,21:35
12789,RMM CAPE EXP    ,RAMESWARAM     ,20:45,KANYAKUMARI    ,04:05
12790,CAPE RMM EXP    ,KANYAKUMARI    ,22:00,RAMESWARAM     ,05:20
12791,SC DNR EXPRESS  ,SECUNDERABAD JN,10:00,DANAPUR        ,18:55
12792,SECUNDERABAD  EX,PATNA JN       ,12:05,SECUNDERABAD JN,21:30
12793,MADURAI EXPRESS ,CHENNAI EGMORE ,22:45,MADURAI JN     ,08:50
12794,CHENNAI EXPRESS ,MADURAI JN     ,21:10,CHENNAI EGMORE ,07:20
12797,VENKATADRI EXP  ,KACHEGUDA      ,20:05,CHITTOOR       ,08:55
12798,VENKATADRI EXP  ,CHITTOOR       ,17:30,KACHEGUDA      ,06:20
12801,PURUSHOTTAM EXP ,PURI           ,21:45,NEW DELHI      ,04:50
12802,PURSHOTTAM EXP  ,NEW DELHI      ,22:15,PURI           ,05:25
12803,SWARNAJAYANTI EX,VISAKHAPATNAM  ,08:30,H NIZAMUDDIN   ,17:10
12804,VSKP SWRN J EXP ,H NIZAMUDDIN   ,05:55,VISAKHAPATNAM  ,17:30
12805,JANMABHOOMI EXP ,VISAKHAPATNAM  ,06:15,SECUNDERABAD JN,18:45
12806,JANMABHOOMI EXP ,SECUNDERABAD JN,07:10,VISAKHAPATNAM  ,19:40
12807,SAMTA EXPRESS   ,VISAKHAPATNAM  ,06:25,H NIZAMUDDIN   ,16:45
12808,SAMTA EXPRESS   ,H NIZAMUDDIN   ,08:35,VISAKHAPATNAM  ,18:15
12809,HOWRAH MAIL     ,MUMBAI CST     ,20:35,HOWRAH JN      ,05:50
12810,HWH MUMBAI MAIL ,HOWRAH JN      ,20:15,MUMBAI CST     ,05:20
12811,HATIA EXPRESS   ,LOKMANYATILAK T,00:15,HATIA          ,03:45
12812,HTE LTT SUPER   ,HATIA          ,09:40,LOKMANYATILAK T,13:35
12813,STEEL EXPRESS   ,HOWRAH JN      ,17:30,TATANAGAR JN   ,21:25
12814,STEEL EXP       ,TATANAGAR JN   ,06:15,HOWRAH JN      ,10:20
12815,NANDAN KANAN EXP,PURI           ,10:55,NEW DELHI      ,17:05
12816,NANDAN KANAN EX ,NEW DELHI      ,06:25,PURI           ,12:10
12817,JHARKHAND SJ EXP,HATIA          ,14:40,ANAND VIHAR TRM,13:55
12818,JHARKHAND EXPRE ,ANAND VIHAR TRM,19:45,HATIA          ,16:45
12819,ORISSA S KRANTI ,BHUBANESWAR    ,15:30,NEW DELHI      ,20:55
12820,ORISSA S KRNTI  ,ANAND VIHAR TRM,07:05,BHUBANESWAR    ,12:20
12821,DHAULI EXP      ,HOWRAH JN      ,06:00,PURI           ,14:30
12822,DHAULI EXP      ,PURI           ,11:50,HOWRAH JN      ,20:15
12823,C G  SMPRK KRNTI,DURG           ,12:00,H NIZAMUDDIN   ,09:05
12824,CHTSGRH S KRNTI ,H NIZAMUDDIN   ,17:25,DURG           ,15:10
12825,JHRKHND S KRANTI,RANCHI         ,23:40,NEW DELHI      ,20:55
12826,JHRKHND S KRNTI ,NEW DELHI      ,06:55,RANCHI         ,04:55
12827,HWH PRR EXP     ,HOWRAH JN      ,16:50,PURULIA JN     ,22:20
12828,PRR HWH EXP     ,PURULIA JN     ,05:30,HOWRAH JN      ,11:20
12829,BHUBANESWAR EXP ,CHENNAI CENTRAL,21:10,BHUBANESWAR    ,17:35
12830,BBS CHENNAI EXP ,BHUBANESWAR    ,12:00,CHENNAI CENTRAL,08:55
12833,HOWRAH EXPRESS  ,AHMEDABAD JN   ,23:55,HOWRAH JN      ,13:30
12834,HWH ADI EXPRESS ,HOWRAH JN      ,23:55,AHMEDABAD JN   ,13:00
12835,HTE YPR EXPRESS ,HATIA          ,18:25,YESVANTPUR JN  ,05:00
12836,YPR HATIA EXP   ,YESVANTPUR JN  ,08:30,HATIA          ,19:05
12837,HWH PURI EXP    ,HOWRAH JN      ,22:35,PURI           ,07:25
12838,PURI HWH EXPRESS,PURI           ,20:00,HOWRAH JN      ,04:50
12839,HWH MAS MAIL    ,HOWRAH JN      ,23:45,CHENNAI CENTRAL,03:50
12840,HOWRAH MAIL     ,CHENNAI CENTRAL,23:40,HOWRAH JN      ,04:10
12841,COROMANDAL EXP  ,HOWRAH JN      ,14:50,CHENNAI CENTRAL,17:15
12842,COROMANDEL EXP  ,CHENNAI CENTRAL,08:45,HOWRAH JN      ,11:50
12843,PURI  ADI EXP   ,PURI           ,17:30,AHMEDABAD JN   ,07:25
12844,ADI PURI EXP    ,AHMEDABAD JN   ,18:00,PURI           ,08:55
12845,BBS BNC SUP EXP ,BHUBANESWAR    ,07:30,YESVANTPUR JN  ,11:10
12846,BHUBANESHWAR EXP,BENGALURU CANT ,08:20,BHUBANESWAR    ,11:15
12849,BSP PUNE SUP EX ,BILASPUR JN    ,11:35,PUNE JN        ,09:45
12850,PA BILASPUR EXP ,PUNE JN        ,17:40,BILASPUR JN    ,16:50
12851,BSP MAS EXP     ,BILASPUR JN    ,08:55,CHENNAI CENTRAL,08:55
12852,BILASPUR EXPRES ,CHENNAI CENTRAL,21:10,BILASPUR JN    ,20:15
12853,AMARKANTAK EXP  ,DURG           ,18:20,BHOPAL  JN     ,10:30
12854,AMARKANTAK EXP  ,BHOPAL  JN     ,15:40,DURG           ,07:55
12855,NAGPUR INTERCIT ,BILASPUR JN    ,15:55,NAGPUR         ,23:00
12856,BSP INTERCITY   ,NAGPUR         ,06:30,BILASPUR JN    ,13:40
12857,TAMRALIPTA EXP  ,HOWRAH JN      ,06:40,DIGHA FLAG STN ,10:00
12858,TAMRALIPTA EXP  ,DIGHA FLAG STN ,10:25,HOWRAH JN      ,13:50
12859,GITANJALI EXP   ,MUMBAI CST     ,06:00,HOWRAH JN      ,12:30
12860,GITANJALI EXP   ,HOWRAH JN      ,13:50,MUMBAI CST     ,21:20
12861,LINK DAKSIN EXP ,VISAKHAPATNAM  ,15:05,H NIZAMUDDIN   ,04:05
12863,HWH YPR EXPRESS ,HOWRAH JN      ,20:35,YESVANTPUR JN  ,07:15
12864,YPR HOWRAH EXP  ,YESVANTPUR JN  ,19:35,HOWRAH JN      ,06:10
12865,LALMATI EXPRESS ,HOWRAH JN      ,08:30,PURULIA JN     ,14:15
12866,LALMATI EXPRESS ,PURULIA JN     ,14:40,HOWRAH JN      ,20:30
12867,HWH PDY EXP     ,HOWRAH JN      ,23:30,PUDUCHERRY     ,08:50
12868,PDY HOWRAH EXP  ,PUDUCHERRY     ,12:30,HOWRAH JN      ,22:40
12869,HOWRAH SUP EXP  ,MUMBAI CST     ,11:05,HOWRAH JN      ,19:30
12870,HWH CSTM EXPRES ,HOWRAH JN      ,14:35,MUMBAI CST     ,23:15
12871,ISPAT EXPRESS   ,HOWRAH JN      ,06:55,TITLAGARH      ,20:20
12872,ISPAT EXPRESS   ,TITLAGARH      ,05:15,HOWRAH JN      ,18:50
12873,JHARKHAND S J EX,HATIA          ,13:40,ANAND VIHAR TRM,13:55
12874,JHARKHAND EXP   ,ANAND VIHAR TRM,19:45,HATIA          ,19:55
12875,NEELACHAL EXP   ,PURI           ,10:55,NEW DELHI      ,21:45
12876,NEELACHAL EXP   ,NEW DELHI      ,06:25,PURI           ,16:55
12879,LTT BBS SUP EXP ,LOKMANYATILAK T,00:15,BHUBANESWAR    ,07:15
12880,BBS LTT SF EXP  ,BHUBANESWAR    ,07:00,LOKMANYATILAK T,13:35
12883,RUPASIBANGLA EXP,SANTRAGACHI JN ,06:25,PURULIA JN     ,11:50
12884,RUPASIBANGLA EXP,PURULIA JN     ,15:35,HOWRAH JN      ,21:15
12885,ARANYAK EXPRESS ,SHALIMAR       ,07:45,BHOJUDIH JN    ,13:05
12886,ARANYAK EXPRESS ,BHOJUDIH JN    ,13:25,SHALIMAR       ,19:00
12887,HWH PURI EXPRESS,HOWRAH JN      ,20:55,PURI           ,05:55
12888,PURI HWH EXPRES ,PURI           ,22:15,HOWRAH JN      ,07:05
12889,TATA YPR EXP    ,TATANAGAR JN   ,18:35,YESVANTPUR JN  ,05:00
12890,YPR TATA EXP    ,YESVANTPUR JN  ,08:30,TATANAGAR JN   ,19:00
12891,BGY  BBS EXPRESS,BANGRIPOSI     ,04:20,BHUBANESWAR    ,10:00
12892,BBS BPO EXPRESS ,BHUBANESWAR    ,17:10,BANGRIPOSI     ,22:50
12893,BLGR  EXPRESS   ,BHUBANESWAR    ,06:45,BALANGIR       ,13:45
12894,BBS EXPRESS     ,BALANGIR       ,14:40,BHUBANESWAR    ,21:50
12895,HWH PURI EXPRES ,HOWRAH JN      ,20:55,PURI           ,05:55
12896,PURI HWH EXPRESS,PURI           ,22:15,HOWRAH JN      ,07:05
12897,PDY BBS EXPRESS ,PUDUCHERRY     ,18:30,BHUBANESWAR    ,18:45
12898,BBS PDY EXPRESS ,BHUBANESWAR    ,12:00,PUDUCHERRY     ,13:20
12901,GUJARAT MAIL    ,MUMBAI CENTRAL ,22:00,AHMEDABAD JN   ,06:35
12902,GUJARAT MAIL    ,AHMEDABAD JN   ,22:00,MUMBAI CENTRAL ,06:25
12903,GOLDENTEMPLE ML ,MUMBAI CENTRAL ,21:30,AMRITSAR JN    ,05:45
12904,GOLDN TEMPLE ML ,AMRITSAR JN    ,21:25,MUMBAI CENTRAL ,05:20
